CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
2507140003;Cava;Ajuntament de Cava;Pl. de l'Església, s/n;Cava;973-384036;973-352788;Il·lma. Sra.;Gisela Sellés Ribatallada;Gisela;Sellés;Ribatallada;CUP-AMUNT;Senyora;Alcaldessa Presidenta;;P2508300G;Alt Urgell;8100430008;Lleida;8002550006;N;2019;47;2;41,64;    ;Municipis;25722;;;N;AU;1335;;;;D;Ansovell;ajuntament@cava.ddl.net;http://cava.ddl.net;La Seu d'Urgell;La Seu d'Urgell;;Ansovell (Cava);Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507140003;Alt Pirineu i Aran;https://www.google.com/maps/place/Cava, + Lleida?hl=ca;https://goo.gl/maps/gX7ECeLjwE3UcbZX9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250714;Benvolguda alcaldessa;30/7/2020 9:27:32
1718990004;Cellera de Ter;Ajuntament de la Cellera de Ter;Av. Montserrat, 20;La Cellera de Ter;972-421902;972-421401;Il·lm. Sr.;Xavier Boïgues Codina;Xavier;Boïgues;Codina;AMC;Senyor;Alcalde President;;P1720100E;Selva;8103470005;Girona;8001760009;N;2019;1946;2;14,55; La ;Municipis;17165;;;N;SV;166;;;;H;La Cellera de Ter;administracio@lacelleradeter.cat;https://lacelleradeter.cat;Santa Coloma de Farners;Santa Coloma de Farners;cellerencs;La Cellera de Ter;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1718990004;Comarques Gironines;https://www.google.com/maps/place/La+Cellera+de+Ter, + Girona?hl=ca;https://goo.gl/maps/5Nuuu4bB1HwUvUNX8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171899;Benvolgut alcalde;30/7/2020 9:27:32
1704990004;Celrà;Ajuntament de Celrà;Ctra. de Juià, 48;Celrà;972-492001;972-492788;Il·lm. Sr.;Daniel Cornellà Detrell;Daniel;Cornellà;Detrell;CUP - PA;Senyor;Alcalde President;;P1705400H;Gironès;8102060009;Girona;8001760009;N;2019;5452;2;19,92;    ;Municipis;17460;;De dilluns a dijous 8.30-14.30 h i 16.30-19 h / divendres 8.30-14.30 / dissabte 10-13 h.;N;GN;71;;;;H;Celrà;ajuntament@celra.cat;http://www.celra.cat;Girona;Girona;celranencs;Celrà;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704990004;Comarques Gironines;https://www.google.com/maps/place/Celrà, + Girona?hl=ca;https://goo.gl/maps/baCxYr99ieM4fWjN9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170499;Benvolgut alcalde;30/7/2020 9:27:32
806730008;Centelles;Ajuntament de Centelles;Nou, 15-17;Centelles;93-8810375;93-8812094;Il·lm. Sr.;Josep Paré Aregall;Josep;Paré;Aregall;PSC;Senyor;Alcalde President;;P0806600C;Osona;8102490004;Barcelona;8000840003;N;2019;7404;2;15,42;    ;Municipis;8540;;;N;OS;496;;;;H;Centelles;centelles@diba.cat;http://www.centelles.cat;Vic;Vic;centellencs;Centelles;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806730008;Comarques Centrals;https://www.google.com/maps/place/Centelles, + Barcelona?hl=ca;https://goo.gl/maps/UDPrpoWhdSevy25x6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080673;Benvolgut alcalde;30/7/2020 9:27:32
826870005;Cercs;Ajuntament de Cercs;Ctra. Ribes, 20;Cercs;93-8247890;93-8247991;Il·lm. Sr.;Jesus Calderer Palau;Jesus;Calderer;Palau;JxCAT;Senyor;Alcalde President;;P0826800E;Berguedà;8101410007;Barcelona;8000840003;N;2019;1145;2;47,2;    ;Municipis;8698;;;N;BD;650;;;;H;Cercs;cercs@diba.cat;http://www.cercs.cat;Berga;Berga;cercorins;Cercs;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0826870005;Comarques Centrals;https://www.google.com/maps/place/Cercs, + Barcelona?hl=ca;https://goo.gl/maps/DuxAAJ2T8VpkBjoS7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=082687;Benvolgut alcalde;30/7/2020 9:27:32
826650006;Cerdanyola del Vallès;Ajuntament de Cerdanyola del Vallès;Pl. Francesc Layret, s/n;Cerdanyola del Vallès;93-5808888;93-5801620;Il·lm. Sr.;Carles Cordón Núñez;Carles;Cordón;Núñez;PSC-CP;Senyor;Alcalde President;;P0826600I;Vallès Occidental;8104020002;Barcelona;8000840003;N;2019;57403;2;31,3;    ;Municipis;8290;;;N;VC;82;;;;H;Cerdanyola del Vallès;alcaldia@cerdanyola.cat;http://www.cerdanyola.cat;Cerdanyola del Vallès;Sabadell;cerdanyolencs;Cerdanyola del Vallès;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0826650006;Metropolità;https://www.google.com/maps/place/Cerdanyola+del+Vallès, + Barcelona?hl=ca;https://goo.gl/maps/xKnc3wHuDHVfHQsN8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=082665;Benvolgut alcalde;30/7/2020 9:27:32
806890004;Cervelló;Ajuntament de Cervelló;Major, 146-148;Cervelló;93-6600070;93-6600659;Il·lm. Sr.;José Ignacio Aparicio Ciria;José Ignacio;Aparicio;Ciria;MC-PSC-CP;Senyor;Alcalde President;;P0806700A;Baix Llobregat;8101150006;Barcelona;8000840003;N;2019;9054;2;24,15;    ;Municipis;8758;;;N;BT;122;;;;H;Cervelló;cervello@cervello.diba.es;http://www.cervello.cat;Sant Feliu de Llobregat;Sant Feliu de Llobregat;cervellonencs;Cervelló;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806890004;Metropolità;https://www.google.com/maps/place/Cervelló, + Barcelona?hl=ca;https://goo.gl/maps/PseZXRwvfofHxEdT6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080689;Benvolgut alcalde;30/7/2020 9:27:32
2507290004;Cervera;Ajuntament de Cervera;Pl. Major, 1;Cervera;973-530025;973-531941;Il·lm. Sr.;Ramon Augé Gené;Ramon;Augé;Gené;JXCAT;Senyor;Alcalde President;;P2508400E;Segarra;8103260009;Lleida;8002550006;S;2019;9180;2;55,1;    ;Municipis;25200;;;N;SR;548;;;;H;Cervera;ajuntament@cerverapaeria.cat;http://www.cerverapaeria.cat;Cervera;Cervera;cerverins;Cervera;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507290004;Ponent;https://www.google.com/maps/place/Cervera, + Lleida?hl=ca;https://goo.gl/maps/zPQ3EFtRCeaA83fk7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250729;Benvolgut alcalde;30/7/2020 9:27:32
2507350006;Cervià de les Garrigues;Ajuntament de Cervià de les Garrigues;Francisco Palau, 1;Cervià de les Garrigues;973-178002;973-178395;Il·lma. Sra.;Maria Mercedes Rubió Carré;Maria Mercedes;Rubió;Carré;IxC;Senyora;Alcaldessa Presidenta;;P2508500B;Garrigues;8101890004;Lleida;8002550006;N;2019;640;2;34,06;    ;Municipis;25460;;tots els dies de 8h-14h / dijous de 16h-18h;N;GG;444;;;;D;Cervià de les Garrigues;ajuntament@cervia.ddl.net;http://www.cerviadelesgarrigues.cat;Lleida;Lleida;cervianencs;Cervià de les Garrigues;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507350006;Ponent;https://www.google.com/maps/place/Cervià+de+les+Garrigues, + Lleida?hl=ca;https://goo.gl/maps/92ho6SXzqDchzrqR9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250735;Benvolguda alcaldessa;30/7/2020 9:27:32
1705020002;Cervià de Ter;Ajuntament de Cervià de Ter;Priorat, 29;Cervià de Ter;972-496101;972-496768;Il·lma. Sra.;Roser Estañol Torrent;Roser;Estañol;Torrent;JxCAT;Senyora;Alcaldessa Presidenta;;P1705500E;Gironès;8102060009;Girona;8001760009;N;2019;968;2;9,98;    ;Municipis;17464;;dll. dx i dv de 11/13- dm i dj 18/20;N;GN;45;;;;D;Cervià de Ter;ajuntament@cerviadeter.cat;http://www.cerviadeter.cat;Girona;Girona;cervianencs;Cervià de Ter;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1705020002;Comarques Gironines;https://www.google.com/maps/place/Cervià+de+Ter, + Girona?hl=ca;https://goo.gl/maps/baCxYr99ieM4fWjN9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170502;Benvolguda alcaldessa;30/7/2020 9:27:32
1705190004;Cistella;Ajuntament de Cistella;Plaça Major, 4;Cistella;972-547093;972-547093;Il·lm. Sr.;Enrique Gironella Colomer;Enrique;Gironella;Colomer;JxCAT;Senyor;Alcalde President;;P1705600C;Alt Empordà;8100220002;Girona;8001760009;N;2019;282;2;25,63;    ;Municipis;17741;;;N;AE;130;;;;H;Cistella;ajuntament@cistella.cat;http://www.cistella.cat;Figueres;Figueres;cistellencs;Cistella;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1705190004;Comarques Gironines;https://www.google.com/maps/place/Cistella, + Girona?hl=ca;https://goo.gl/maps/R7GfovThSScVTqs58;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170519;Benvolgut alcalde;30/7/2020 9:27:32
2507400000;Ciutadilla;Ajuntament de Ciutadilla;Pl. Major, 4;Ciutadilla;973-303010;973-303010;Il·lm. Sr.;Óscar Martínez Agustí;Óscar;Martínez;Agustí;JCF-AM;Senyor;Alcalde President;;P2508600J;Urgell;8103850006;Lleida;8002550006;N;2019;208;2;16,7;    ;Municipis;25341;;Dimarts i dijous a la tarda;N;UR;519;;;;H;Ciutadilla;ajuntament@ciutadilla.cat;http://ciutadilla.cat;Cervera;Cervera;ciutadillencs;Ciutadilla;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507400000;Ponent;https://www.google.com/maps/place/Ciutadilla, + Lleida?hl=ca;https://goo.gl/maps/nJsiHuw8s2LbxNV87;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250740;Benvolgut alcalde;30/7/2020 9:27:32
2507530008;Clariana de Cardener;Ajuntament de Clariana de Cardener;Ctra. Manresa a Solsona, C-55, km 68;Clariana de Cardener;973-482204;973-482204;Il·lm. Sr.;Albert Bajona Mascaró;Albert;Bajona;Mascaró;ICC - AM;Senyor;Alcalde President;;P2508900D;Solsonès;8103500000;Lleida;8002550006;N;2019;157;2;40,71;    ;Municipis;25290;;De dilluns a dijous de 9,30/13- dv 17/20;N;SL;500;;;;H;Clariana de Cardener;ajuntament@clarianacardener.ddl.net;http://clarianacardener.ddl.net;Solsona;La Seu d'Urgell;;Clariana de Cardener;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507530008;Comarques Centrals;https://www.google.com/maps/place/Clariana+de+Cardener, + Lleida?hl=ca;https://goo.gl/maps/azeibY8pNFP2iqTV7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250753;Benvolgut alcalde;30/7/2020 9:27:32
2507660009;Cogul;Ajuntament del Cogul;Pl. de la Vila, 2;El Cogul;973-120367;973-120502;Il.lma. Sra.;Anna Torres Fernández;Anna;Torres;Fernández;IxC - AM;Senyora;Alcaldessa Presidenta;;P2509100J;Garrigues;8101890004;Lleida;8002550006;N;2019;158;2;17,41; El ;Municipis;25152;;dilluns a divendres de 17h-20h;N;GG;279;;;;D;El Cogul; ajuntament@cogul.cat;http://www.cogul.cat;Lleida;Lleida;cogulencs;El Cogul;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507660009;Ponent;https://www.google.com/maps/place/El+Cogul, + Lleida?hl=ca;https://goo.gl/maps/92ho6SXzqDchzrqR9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250766;Benvolguda alcaldessa;30/7/2020 9:27:32
1705450006;Colera;Ajuntament de Colera;Labrun, 34;Colera;972-389050;972-389283;Il·lm. Sr.;Lluís Bosch Rebarter;Lluís;Bosch;Rebarter;JxCAT;Senyor;Alcalde President;;P1705900G;Alt Empordà;8100220002;Girona;8001760009;N;2019;448;2;24,21;    ;Municipis;17496;;;N;AE;10;;;;H;Colera;ajuntament@colera.cat; http://www.colera.cat;Figueres;Figueres;colerencs;Colera;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1705450006;Comarques Gironines;https://www.google.com/maps/place/Colera, + Girona?hl=ca;https://goo.gl/maps/R7GfovThSScVTqs58;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170545;Benvolgut alcalde;30/7/2020 9:27:32
2507720002;Coll de Nargó;Ajuntament de Coll de Nargó;Pl. de l'Ajuntament, 1;Coll de Nargó;973-383048;973-382177;Il·lm. Sr.;Martí Riera Rovira;Martí;Riera;Rovira;ERC - AM;Senyor;Alcalde President;;P2509200H;Alt Urgell;8100430008;Lleida;8002550006;N;2019;550;2;153,65;    ;Municipis;25793;;;N;AU;573;;;;H;Coll de Nargó;ajuntament@collnargo.ddl.net;http://collnargo.ddl.net;La Seu d'Urgell;La Seu d'Urgell;nargonins;Coll de Nargó;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507720002;Alt Pirineu i Aran;https://www.google.com/maps/place/Coll+de+Nargó, + Lleida?hl=ca;https://goo.gl/maps/gX7ECeLjwE3UcbZX9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250772;Benvolgut alcalde;30/7/2020 9:27:32
806920002;Collbató;Ajuntament de Collbató;Bonavista, 2;Collbató;93-7770100;93-7770650;Il·lm. Sr.;Miquel Solà Navarro;Miquel;Solà;Navarro;ERC-AM;Senyor;Alcalde President;;P0806800I;Baix Llobregat;8101150006;Barcelona;8000840003;N;2019;4466;2;18,21;    ;Municipis;8293;;;N;BT;388;;;;H;Collbató;collbato@collbato.cat;http://www.collbato.cat;Martorell;Igualada;collbatonins;Collbató;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806920002;Metropolità;https://www.google.com/maps/place/Collbató, + Barcelona?hl=ca;https://goo.gl/maps/PseZXRwvfofHxEdT6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080692;Benvolgut alcalde;30/7/2020 9:27:32
4304580001;Colldejou;Ajuntament de Colldejou;Pl. Sitjà, s/n;Colldejou;977-837287;977-837287;Il·lm. Sr.;Jordi Sierra Salsench;Jordi;Sierra;Salsench;ERC - AM;Senyor;Alcalde President;;P4304600B;Baix Camp;8100810007;Tarragona;8004330008;N;2019;176;2;14,38;    ;Municipis;43310;;dilluns a divendres de 16h-20h;N;BC;431;;;;H;Colldejou;mrofes@colldejou.altanet.org;http://www.colldejou.altanet.org;Reus;Reus;colldejouencs;Colldejou;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4304580001;Camp de Tarragona;https://www.google.com/maps/place/Colldejou, + Tarragona?hl=ca;https://goo.gl/maps/RtaAHZj7mENoKVXn6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430458;Benvolgut alcalde;30/7/2020 9:27:32
807060009;Collsuspina;Ajuntament de Collsuspina;Plaça Major, 3;Collsuspina;93-8300376;93-8208330;Il·lm. Sr.;Oriol Batlló Farriol;Oriol;Batlló;Farriol;AC-AM;Senyor;Alcalde President;;P0806900G;Moianès;8104240003;Barcelona;8000840003;N;2019;342;2;15,1;    ;Municipis;8178;;Dilluns a divendres de 8 a 14 h. Dijous de 17 a 20 h.;N;MO;901;;;;H;Collsuspina;collsuspina@diba.cat;http://www.collsuspina.cat;Vic;Vic;collsuspinencs;Collsuspina;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0807060009;Comarques Centrals;https://www.google.com/maps/place/Collsuspina, + Barcelona?hl=ca;https://goo.gl/maps/AzT49f92dZ6BqUMG7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080706;Benvolgut alcalde;30/7/2020 9:27:32
1705580001;Colomers;Ajuntament de Colomers;Pl. Vila, 1;Colomers;972-768066;972-768212;Il·lm. Sr.;Josep Manel López Gifreu;Josep Manel;López;Gifreu;IPC-CUP-PA;Senyor;Alcalde President;;P1706000E;Baix Empordà;8101080001;Girona;8001760009;N;2019;176;2;4,23;    ;Municipis;17144;;dimarts de 18.00 a 20.00 hores i dijous de 16.00 a 18.00 hores;N;BM;41;;;;H;Colomers;ajuntament@colomers.cat;http://www.colomers.cat;La Bisbal d'Empordà;Girona;colomerserencs;Colomers;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1705580001;Comarques Gironines;https://www.google.com/maps/place/Colomers, + Girona?hl=ca;https://goo.gl/maps/T9umwQqBeNmwSK4S6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170558;Benvolgut alcalde;30/7/2020 9:27:32
2516360009;Coma i la Pedra;Ajuntament de la Coma i la Pedra;Pl. Ajuntament, 1;La Coma i la Pedra;973-492378;973-492211;Il·lm. Sr.;Ramon Costa i Guinó;Ramon;Costa;i Guinó;ICiP - AM;Senyor;Alcalde President;;P2520300A;Solsonès;8103500000;Lleida;8002550006;N;2019;265;2;60,67; La ;Municipis;25284;;tots els dies de 9 a 13 hores;N;SL;1004;;;;H;La Coma;ajuntament@comapedra.cat;http://www.comapedra.cat;Solsona;La Seu d'Urgell;comardins;La Coma (La Coma i la Pedra);Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516360009;Comarques Centrals;https://www.google.com/maps/place/La+Coma+i+la+Pedra, + Lleida?hl=ca;https://goo.gl/maps/azeibY8pNFP2iqTV7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251636;Benvolgut alcalde;30/7/2020 9:27:32
2516150006;Conca de Dalt;Ajuntament de Conca de Dalt;Av. Estació, 62, bxs.  -La Pobla de Segur-;Conca de Dalt;973680092;973681213;Il·lm. Sr.;Martí Cardona Rocafort;Martí;Cardona;Rocafort;JxCAT;Senyor;Alcalde President;;P2502900J;Pallars Jussà;8102520002;Lleida;8002550006;N;2019;418;2;116,3;    ;Municipis;25500;;Dilluns a divendres de 8.00 a 15.00 hores;N;PJ;507;;;;H;El Pont de Claverol;ajuntament@concadalt.ddl.net;http://www.concadalt.cat;Tremp;Tremp;;El Pont de Claverol (Conca de Dalt);Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516150006;Alt Pirineu i Aran;https://www.google.com/maps/place/Conca+de+Dalt, + Lleida?hl=ca;https://goo.gl/maps/pvNs4CQqe1RhwB478;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251615;Benvolgut alcalde;30/7/2020 9:27:32
4304610007;Conesa;Ajuntament de Conesa;Pl. Major, 2;Conesa;977-898235;977-898235;Il·lma. Sra.;Rosa Maria Berenguer Luaces;Rosa Maria;Berenguer;Luaces;IPC;Senyora;Alcaldessa Presidenta;;P4304700J;Conca de Barberà;8101670005;Tarragona;8004330008;N;2019;103;2;29,04;    ;Municipis;43427;;dilluns i dijous de 16h-20h;N;CB;705;;;;D;Conesa;aj.conesa@altanet.org;http://www.conesa.cat;Valls;Valls;conesins;Conesa;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4304610007;Camp de Tarragona;https://www.google.com/maps/place/Conesa, + Tarragona?hl=ca;https://goo.gl/maps/KvcoMVFdKDUhruGF9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430461;Benvolguda alcaldessa;30/7/2020 9:27:32
4304770005;Constantí;Ajuntament de Constantí;Major, 27;Constantí;977-520521;977-521121;Il·lm. Sr.;Òscar Sánchez Ibarra;Òscar;Sánchez;Ibarra;PSC-CP;Senyor;Alcalde President;;P4304800H;Tarragonès;8103630008;Tarragona;8004330008;N;2019;6540;2;31,38;    ;Municipis;43120;;;N;TR;81;;;;H;Constantí;ajuntament@constanti.cat;http://www.constanti.cat;Tarragona;Tarragona;constantinencs;Constantí;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4304770005;Camp de Tarragona;https://www.google.com/maps/place/Constantí, + Tarragona?hl=ca;https://goo.gl/maps/LqKo1dwag4K9ueuk6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430477;Benvolgut alcalde;30/7/2020 9:27:32
807130008;Copons;Ajuntament de Copons;Angel Guimerà, 8;Copons;93-8090000;93-8090013;Il·lm. Sr.;Alejandro Prehn Faura;Alejandro;Prehn;Faura;AC;Senyor;Alcalde President;;P0807000E;Anoia;8100690004;Barcelona;8000840003;N;2019;310;2;21,94;    ;Municipis;8281;;dilluns a divendres de 9h a 13h;N;AI;432;;;;H;Copons;copons@copons.cat;http://copons.cat;Igualada;Igualada;coponencs;Copons;Penedès;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0807130008;Comarques Centrals;https://www.google.com/maps/place/Copons, + Barcelona?hl=ca;https://goo.gl/maps/yyhg8nb7cH1JLe697;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080713;Benvolgut alcalde;30/7/2020 9:27:32
807280001;Corbera de Llobregat;Ajuntament de Corbera de Llobregat;La Pau, 5;Corbera de Llobregat;93-6500211;93-6500662;Il·lma. Sra.;Montserrat Febrero Piera;Montserrat;Febrero;Piera;ERC-AM;Senyora;Alcaldessa Presidenta;;P0807100C;Baix Llobregat;8101150006;Barcelona;8000840003;N;2019;14822;2;18,31;    ;Municipis;8757;;Dilluns a divendres de 8.15 a 20 h. (Estiu, Nadal i Setmana Santa, de 8.30 a 14.30 h.);N;BT;342;;;;D;Corbera de Llobregat;ajuntament@corberadellobregat.cat;http://www.corberadellobregat.cat;Sant Feliu de Llobregat;Sant Feliu de Llobregat;corberencs;Corbera de Llobregat;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0807280001;Metropolità;https://www.google.com/maps/place/Corbera+de+Llobregat, + Barcelona?hl=ca;https://goo.gl/maps/PseZXRwvfofHxEdT6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080728;Benvolguda alcaldessa;30/7/2020 9:27:32
4304830008;Corbera d'Ebre;Ajuntament de Corbera d'Ebre;Pl. Dr. Ferran, s/n;Corbera d'Ebre;977-420431;977-420204;Il·lm. Sr.;Antonio Alvarez Gironés;Antonio;Alvarez;Gironés;EPCE-E;Senyor;Alcalde President;;P4304900F;Terra Alta;8103790004;Tarragona;8004330008;N;2019;1016;2;53,47;    ;Municipis;43784;;tots els dies de 8h-15h;N;TT;337;;;;H;Corbera d'Ebre;aj.corbera@altanet.org;https://www.corberaebre.cat;Gandesa;Tortosa;corberencs;Corbera d'Ebre;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4304830008;Terres de l'Ebre;https://www.google.com/maps/place/Corbera+d'Ebre, + Tarragona?hl=ca;https://goo.gl/maps/AAwaXQa7X89NT3Sj6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430483;Benvolgut alcalde;30/7/2020 9:27:32
2507880001;Corbins;Ajuntament de Corbins;Pl. de la Vila, s/n;Corbins;973-190117;973-190725;Il·lm. Sr.;Jordi Verdú Paijà;Jordi;Verdú;Paijà;CA - AM;Senyor;Alcalde President;;P2509400D;Segrià;8103320002;Lleida;8002550006;N;2019;1444;2;21,34;    ;Municipis;25137;;;N;SI;211;;;;H;Corbins;ajuntament@corbins.cat;http://www.corbins.cat;Lleida;Lleida;corbinencs;Corbins;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507880001;Ponent;https://www.google.com/maps/place/Corbins, + Lleida?hl=ca;https://goo.gl/maps/ivNj4g82eadFQkws9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250788;Benvolgut alcalde;30/7/2020 9:27:32
